HEA-532,6-7,Ru,6,Ru,7,Rh,12,Pt,9,Rh,10,Ir,10,Ir,12,Ru,11,Pd,9,Pt,8,Pt,8,-1.82153896
HEA-532,6-7,Ru,6,Ir,7,Ir,12,Rh,9,Pt,10,Ir,10,Ru,9,Pd,12,Pt,11,Pt,8,Ir,8,-1.65906826
HEA-532,6-7,Ru,7,Rh,6,Pt,12,Pd,9,Ru,10,Ir,10,Pd,12,Rh,11,Pd,9,Pt,8,Rh,8,-1.81661676
HEA-532,6-7,Pd,7,Pt,6,Pd,12,Ru,9,Pd,10,Rh,10,Pd,9,Rh,12,Ru,11,Rh,8,Ru,8,-1.00774449
HEA-532,6-7,Pt,7,Ir,6,Pt,9,Rh,12,Pt,10,Pt,10,Ir,9,Pd,12,Pd,8,Ru,11,Ru,8,-1.17037176
HEA-532,6-7,Pt,7,Ru,6,Pt,9,Ir,12,Rh,10,Pd,10,Ir,9,Rh,12,Ru,11,Pt,8,Ir,8,-1.38066253
HEA-532,6-7,Pt,7,Rh,6,Pd,12,Pt,9,Pd,10,Ru,10,Rh,12,Pt,11,Pd,9,Pd,8,Pt,8,-1.23653266
HEA-532,6-7,Pt,7,Ru,6,Ir,12,Pt,9,Pd,10,Ir,10,Pt,12,Ir,8,Ru,9,Pd,11,Pt,8,-1.38384857
HEA-532,6-7,Pd,6,Pt,7,Pt,12,Pd,9,Pd,10,Rh,10,Pd,12,Pd,8,Ru,11,Ru,9,Pt,8,-0.863131788
HEA-532,6-7,Ir,7,Ru,6,Rh,9,Pd,12,Pt,10,Ru,10,Rh,12,Ir,9,Pt,11,Ir,8,Pt,8,-1.68553065
HEA-532,6-7,Ru,6,Ir,7,Rh,9,Pd,12,Pt,10,Pt,10,Pt,9,Ir,12,Pt,11,Pd,8,Pt,8,-1.65857108
HEA-532,6-7,Ru,6,Rh,7,Ru,12,Ru,9,Pt,10,Ir,10,Ir,12,Ru,9,Ir,11,Pd,8,Ru,8,-1.77511364
HEA-532,6-7,Ru,6,Ru,7,Ir,9,Pd,12,Pd,9,Pt,9,Ru,9,Pt,12,Pt,8,Ru,11,Pt,8,-1.84402304
HEA-532,6-7,Rh,6,Rh,7,Ru,12,Ir,9,Ru,10,Pt,10,Ir,12,Pd,9,Pd,11,Rh,8,Ru,8,-1.41969493
HEA-532,6-7,Ru,7,Rh,6,Pd,12,Ru,9,Pd,10,Rh,10,Ru,9,Ir,12,Pd,8,Pt,11,Rh,8,-1.68846154
HEA-532,6-7,Pd,7,Pd,6,Ir,12,Rh,9,Pt,10,Ru,10,Ru,12,Pt,9,Pt,11,Pt,8,Ir,8,-0.821119149
HEA-532,6-7,Ir,6,Rh,7,Ir,12,Pd,9,Ru,10,Ru,10,Rh,11,Pt,12,Pt,9,Pd,8,Pd,8,-1.50219814
HEA-532,6-7,Rh,6,Ir,7,Pd,9,Rh,12,Pt,10,Pd,10,Pt,12,Ir,9,Ir,8,Pd,11,Ir,8,-1.54409511
HEA-532,6-7,Pd,6,Pt,7,Pd,9,Pt,12,Pd,10,Rh,10,Ir,12,Ru,11,Rh,8,Pd,9,Pt,8,-1.03748727
HEA-532,6-7,Pd,7,Rh,6,Pt,9,Pd,12,Pd,10,Ir,10,Ir,9,Ru,12,Pd,11,Ru,8,Rh,8,-1.09576643
HEA-532,6-7,Pd,6,Pd,7,Pd,12,Ir,9,Rh,10,Ru,10,Pt,11,Pt,9,Pd,12,Ru,8,Pt,8,-0.756938149
HEA-532,6-7,Pd,6,Rh,7,Ir,9,Ir,12,Rh,10,Pt,10,Pt,9,Pd,12,Pd,11,Pt,8,Ru,8,-1.09049510
HEA-532,6-7,Pt,7,Pt,6,Pd,12,Ir,9,Pt,10,Ru,10,Ru,12,Pt,11,Ir,9,Pd,8,Pt,8,-0.916384184
HEA-532,6-7,Pd,7,Pt,6,Pt,12,Rh,9,Ir,10,Ir,10,Pt,12,Ru,11,Ir,9,Pt,8,Ir,8,-1.00368504
HEA-532,6-7,Ir,7,Ru,6,Rh,12,Pt,9,Pd,10,Rh,10,Rh,12,Ir,9,Ru,8,Ir,11,Ir,8,-1.81807851
HEA-532,6-7,Rh,6,Ru,7,Ru,12,Ru,9,Ir,10,Ru,10,Ir,11,Pt,9,Rh,12,Pd,8,Pt,8,-1.66622112
HEA-532,6-7,Ru,7,Ru,6,Pt,12,Pt,9,Ru,10,Pt,10,Pt,9,Ru,11,Ru,12,Pd,8,Ir,8,-1.77702772
HEA-532,6-7,Pd,6,Pd,7,Pt,12,Pd,9,Rh,10,Ru,10,Rh,12,Pt,9,Pd,11,Ru,8,Ru,8,-0.834415703
HEA-532,6-7,Rh,7,Pt,6,Ir,9,Ru,12,Rh,10,Ru,10,Ir,12,Ru,9,Rh,11,Pt,8,Ir,8,-1.12129624
HEA-532,6-7,Rh,7,Pt,6,Rh,12,Rh,9,Ir,10,Pt,10,Ru,12,Pt,9,Ru,11,Rh,8,Ir,8,-1.06358086
HEA-532,6-7,Ir,6,Ru,7,Ir,9,Pt,12,Pt,10,Ru,10,Pt,9,Pt,11,Pd,12,Ir,8,Ir,8,-1.72017950
HEA-532,6-7,Pd,6,Ir,7,Ir,9,Rh,12,Pd,10,Pt,10,Ir,12,Pt,9,Ir,11,Rh,8,Ru,8,-1.40114132
HEA-532,6-7,Pd,6,Pt,7,Ru,12,Pt,9,Ir,10,Ru,10,Ru,12,Pd,11,Ru,9,Ir,8,Rh,8,-0.793917120000101
HEA-532,6-7,Pt,6,Ir,7,Pt,12,Ir,9,Rh,10,Ru,10,Pd,12,Rh,11,Pd,9,Pd,8,Rh,8,-1.23264219
HEA-532,6-7,Pd,6,Pd,7,Pd,12,Pd,9,Pt,10,Ir,10,Ir,11,Ru,9,Rh,12,Rh,8,Pt,8,-0.847263405
HEA-532,6-7,Pd,6,Ir,7,Ru,9,Pt,12,Ru,10,Ru,10,Pt,10,Pt,12,Ir,9,Ru,8,Rh,8,-1.30804707
HEA-532,6-7,Pt,6,Pd,7,Ru,12,Rh,9,Pd,10,Ru,10,Ir,12,Pd,9,Pd,11,Ru,8,Ir,8,-1.00746286
HEA-532,6-7,Pd,6,Rh,7,Ir,9,Pd,12,Pt,10,Pd,10,Ru,9,Ru,12,Rh,8,Pt,11,Ru,8,-1.12536799
HEA-532,6-7,Ru,7,Rh,6,Rh,12,Pd,9,Ru,9,Ru,10,Pt,12,Pd,11,Pd,9,Ir,8,Ir,8,-1.80014368
HEA-532,6-7,Rh,6,Rh,7,Ru,12,Ru,9,Pt,10,Ru,10,Pt,12,Ru,11,Ir,9,Ir,8,Pt,8,-1.45175532
HEA-532,6-7,Ir,7,Pt,6,Rh,12,Rh,9,Pd,10,Pd,10,Rh,9,Rh,12,Rh,11,Ru,8,Pt,8,-1.21705188
HEA-532,6-7,Rh,7,Rh,6,Ru,12,Rh,9,Pd,10,Ru,10,Rh,12,Ir,9,Rh,11,Rh,8,Ir,8,-1.48532631
HEA-532,6-7,Ru,7,Ru,6,Pt,12,Rh,9,Ru,10,Ir,10,Rh,12,Rh,9,Ir,11,Rh,8,Ru,8,-1.89958402
HEA-532,6-7,Ir,7,Ir,6,Pt,12,Ru,9,Pt,10,Pt,10,Ru,8,Rh,11,Pd,9,Ir,12,Pd,8,-1.39138827
HEA-532,6-7,Rh,6,Pt,7,Pd,12,Pt,9,Pt,10,Ru,10,Ru,12,Ru,11,Ru,9,Pd,8,Ir,8,-1.08690217
HEA-532,6-7,Pt,7,Ru,6,Rh,12,Pd,9,Pd,10,Ru,10,Ir,12,Ru,9,Pt,11,Rh,8,Pt,8,-1.55369522
HEA-532,6-7,Ru,7,Pd,6,Pd,12,Ru,9,Pt,9,Rh,10,Ir,9,Ir,11,Ru,12,Pd,8,Rh,8,-1.53518113
HEA-532,6-7,Rh,6,Pt,7,Pt,9,Pd,12,Rh,10,Rh,10,Ir,8,Ru,11,Pd,12,Rh,9,Pd,8,-1.03503627
HEA-532,6-7,Rh,6,Pt,7,Pd,12,Rh,9,Pd,10,Pt,10,Pt,9,Ir,12,Ru,11,Pd,8,Ru,8,-1.07168289
HEA-532,6-7,Ru,6,Ru,7,Ir,9,Pt,12,Pd,8,Pt,8,Pt,9,Ru,12,Pt,8,Pd,11,Ir,8,-1.77194507
HEA-532,6-7,Ru,6,Rh,7,Ru,12,Pd,9,Pt,10,Rh,10,Pd,12,Ir,9,Ir,11,Pd,8,Rh,8,-1.74014184
HEA-532,6-7,Ru,7,Ru,6,Ru,12,Pt,9,Rh,10,Pd,10,Rh,9,Rh,12,Rh,8,Pt,11,Ru,8,-1.97523506
HEA-532,6-7,Ru,7,Ir,6,Ir,9,Pd,12,Pd,10,Ru,10,Ir,8,Pt,9,Ru,12,Pt,11,Pd,8,-1.68912827
HEA-532,6-7,Ir,7,Ir,6,Pt,12,Pt,9,Ir,10,Ir,10,Rh,12,Ru,11,Ir,8,Ru,9,Rh,8,-1.48660237
HEA-532,6-7,Pt,6,Pd,7,Pd,12,Pd,9,Ir,10,Ir,10,Pd,12,Rh,11,Ir,8,Pt,9,Ru,8,-1.05170486
HEA-532,6-7,Ir,7,Ru,6,Pd,12,Pt,9,Rh,10,Ru,10,Rh,12,Ir,9,Ru,11,Pd,8,Rh,8,-1.51449365
HEA-532,6-7,Ir,6,Ir,7,Ru,9,Ir,12,Pd,10,Pt,10,Ru,9,Rh,12,Pd,8,Pd,11,Rh,8,-1.34138634
HEA-532,6-7,Ir,7,Pt,6,Rh,12,Pd,9,Ir,10,Rh,10,Pt,12,Ru,11,Ir,8,Ru,9,Pt,8,-1.41379429
HEA-532,6-7,Ir,7,Ru,6,Pd,12,Ru,9,Ir,10,Ir,10,Ru,9,Pt,12,Pd,11,Pt,8,Pt,8,-1.67500880
HEA-532,6-7,Rh,6,Ru,7,Ru,12,Pt,9,Pd,10,Rh,10,Ru,12,Ir,11,Ir,9,Ru,8,Pt,8,-1.64400117
HEA-532,6-7,Pd,7,Rh,6,Rh,12,Pd,9,Pt,10,Pt,10,Ir,8,Pd,12,Ir,11,Pt,9,Pt,8,-1.16379461
HEA-532,6-7,Pd,6,Pt,7,Pt,12,Rh,9,Ir,10,Pt,10,Rh,11,Ir,8,Pt,9,Ru,12,Pd,8,-0.83171587
HEA-532,6-7,Rh,7,Ir,6,Ru,12,Rh,9,Ir,10,Rh,10,Rh,9,Rh,12,Rh,11,Ru,8,Ir,8,-1.56146082
HEA-532,6-7,Pd,7,Pt,6,Ir,12,Pt,9,Pd,10,Ru,10,Pd,12,Pt,9,Pd,8,Ir,11,Pt,8,-0.842726764
HEA-532,6-7,Pt,6,Pd,7,Ru,9,Ru,12,Rh,10,Ru,10,Rh,9,Pt,12,Pd,11,Pt,8,Ir,8,-0.81547348
HEA-532,6-7,Ir,7,Ru,6,Ir,12,Ir,9,Pt,10,Ir,10,Ir,9,Rh,11,Ir,8,Ru,12,Pd,8,-1.61690222
HEA-532,6-7,Ir,7,Rh,6,Rh,12,Pt,9,Pt,10,Pt,10,Pt,9,Ru,11,Ir,8,Ru,12,Pd,8,-1.35297106
HEA-532,6-7,Rh,6,Ir,7,Ir,9,Pd,12,Pd,10,Rh,10,Ru,9,Pt,12,Rh,8,Pd,11,Pt,8,-1.50440874
HEA-532,6-7,Ru,7,Pt,6,Rh,12,Ru,9,Ir,10,Pd,10,Rh,12,Pd,9,Pt,11,Pt,8,Ru,8,-1.39817185
HEA-532,6-7,Rh,6,Ir,7,Pt,12,Ir,9,Pt,9,Pt,10,Rh,9,Rh,11,Pt,12,Ru,8,Rh,8,-1.47381184
HEA-532,6-7,Ir,7,Rh,6,Ru,12,Pd,9,Ru,10,Rh,10,Pt,12,Pt,9,Pd,11,Ru,8,Ru,8,-1.61209007
HEA-532,6-7,Rh,7,Pt,6,Rh,9,Pt,12,Pd,10,Ir,10,Pd,9,Rh,11,Rh,12,Rh,8,Pt,8,-1.13038908
HEA-532,6-7,Ru,6,Pt,7,Rh,12,Pt,9,Pt,10,Ru,10,Rh,9,Ru,12,Pt,11,Ir,8,Ir,8,-1.40905055
HEA-532,6-7,Ru,6,Ir,7,Pd,12,Pt,9,Ru,10,Ir,10,Rh,9,Ru,11,Ru,12,Ru,8,Ru,8,-1.57079103
HEA-532,6-7,Pd,6,Rh,7,Ru,12,Pd,9,Ru,10,Pd,10,Ir,12,Rh,11,Ir,9,Rh,8,Rh,8,-1.19802872
HEA-532,6-7,Rh,6,Pt,7,Pd,12,Ru,9,Pd,10,Ru,10,Pt,9,Ir,12,Ir,8,Ru,11,Ir,8,-1.22924637
HEA-532,6-7,Pd,6,Rh,7,Pd,9,Pt,12,Pt,10,Pt,10,Pt,9,Ru,12,Pt,10,Ru,8,Ru,8,-1.17400146
HEA-532,6-7,Ir,6,Ru,7,Rh,12,Ir,9,Pd,9,Rh,10,Rh,9,Pd,12,Pt,11,Pt,8,Pd,8,-1.69873084
HEA-532,6-7,Pd,6,Pd,7,Ru,12,Ru,9,Ru,10,Ru,10,Ru,12,Ir,11,Rh,9,Ir,8,Pd,8,-0.828339748
HEA-532,6-7,Ru,7,Rh,6,Ir,12,Pt,9,Pt,10,Pd,10,Pt,9,Pd,12,Ir,11,Pd,8,Pd,8,-1.71351071
HEA-532,6-7,Ru,6,Ir,7,Rh,12,Pd,9,Pd,10,Pt,10,Rh,9,Ir,8,Ir,11,Rh,12,Pd,8,-1.63101458
HEA-532,6-7,Pt,7,Pt,6,Ru,9,Pt,12,Pd,10,Pt,10,Ir,12,Pd,9,Pt,8,Ru,11,Ru,8,-0.971741122
HEA-532,6-7,Ir,6,Pt,7,Ru,12,Pt,9,Pd,10,Pt,10,Pd,12,Ru,8,Pt,9,Rh,11,Ru,8,-1.22374345
HEA-532,6-7,Ru,7,Ir,6,Rh,12,Pd,9,Ir,10,Ru,10,Ir,12,Pd,11,Pt,9,Pt,8,Rh,8,-1.69191370
HEA-532,6-7,Ru,6,Rh,7,Ir,12,Ir,9,Rh,10,Ru,10,Ru,12,Pd,9,Pd,11,Ru,8,Ru,8,-1.72045810
HEA-532,6-7,Ru,6,Pt,7,Ru,12,Pt,9,Pt,10,Ir,10,Pt,9,Rh,12,Pd,11,Rh,8,Rh,8,-1.31544143
HEA-532,6-7,Pd,6,Ir,7,Pd,9,Pd,12,Pt,10,Pt,10,Pd,9,Ru,12,Pt,11,Ir,8,Ru,8,-1.42076827
HEA-532,6-7,Pd,6,Ru,7,Pt,9,Ir,12,Ir,10,Pd,10,Ru,12,Pt,9,Rh,11,Ru,8,Ir,8,-1.30632114
HEA-532,6-7,Rh,7,Ir,6,Ir,12,Ru,9,Pd,10,Pt,10,Rh,9,Ir,8,Rh,11,Pt,12,Pt,8,-1.43059983
HEA-532,6-7,Rh,7,Ir,6,Ir,12,Ru,9,Ir,10,Ir,10,Pd,12,Ru,9,Rh,11,Rh,8,Pt,8,-1.40349688
HEA-532,6-7,Rh,6,Ir,7,Ru,12,Pt,9,Pt,10,Ir,10,Ru,12,Pt,11,Pd,9,Ru,8,Pt,8,-1.41064348
HEA-532,6-7,Rh,7,Pt,6,Pd,9,Pd,12,Rh,10,Ir,10,Pd,12,Ru,9,Pt,11,Rh,8,Ru,8,-1.34551122
HEA-532,6-7,Ir,7,Ru,6,Rh,9,Pt,12,Pd,10,Rh,10,Rh,9,Ru,8,Pt,12,Pt,11,Ir,8,-1.79343018
HEA-532,6-7,Rh,6,Pt,7,Pt,12,Ir,9,Rh,10,Ir,10,Pt,9,Rh,12,Pt,11,Ru,8,Ir,8,-1.23748912
HEA-532,6-7,Rh,7,Rh,6,Rh,12,Pt,9,Pd,10,Rh,10,Pd,12,Ir,9,Rh,8,Pd,11,Pd,8,-1.33322415
HEA-532,6-7,Pd,7,Pt,6,Pd,9,Rh,12,Rh,10,Rh,10,Ru,12,Pd,11,Ru,9,Ir,8,Ir,8,-0.981084694
HEA-532,6-7,Ir,6,Rh,7,Rh,9,Rh,12,Pd,10,Ir,10,Ir,9,Ir,11,Ru,8,Ir,12,Rh,8,-1.56699358
HEA-532,6-7,Pd,7,Pd,6,Pt,9,Ru,12,Ru,10,Ir,10,Pt,9,Pd,12,Ir,11,Ir,8,Ir,8,-0.821346183
HEA-532,6-7,Ru,7,Pd,6,Ir,9,Pt,12,Pt,10,Ru,10,Pt,9,Ir,8,Ir,11,Ir,12,Ir,7,-1.40668928
HEA-532,6-7,Ir,6,Ir,7,Rh,12,Ru,9,Rh,10,Ir,10,Rh,9,Pd,12,Pt,11,Pt,8,Rh,8,-1.41903825
HEA-532,6-7,Rh,7,Ru,6,Rh,9,Pd,12,Ir,10,Pt,10,Pd,12,Rh,9,Ir,11,Pd,8,Pt,8,-1.61484597
HEA-532,6-7,Ir,7,Ir,6,Rh,9,Pd,12,Ir,10,Ir,10,Pd,12,Ir,9,Ir,8,Ir,11,Ru,8,-1.60146999
HEA-532,6-7,Rh,7,Pt,6,Ir,12,Ru,9,Pd,10,Ru,10,Rh,11,Ir,8,Pt,9,Pt,12,Pd,8,-1.14911414
HEA-532,6-7,Ru,6,Rh,7,Rh,12,Rh,9,Ru,10,Rh,10,Ru,11,Ru,8,Ru,12,Pt,9,Pt,8,-1.62901420
HEA-532,6-7,Pd,7,Pt,6,Pd,9,Ru,12,Ru,10,Pd,10,Rh,12,Pt,11,Ru,9,Ir,8,Ru,8,-1.07457114
HEA-532,6-7,Pt,7,Ru,6,Rh,12,Ir,9,Rh,10,Ir,10,Pt,12,Pt,9,Ru,11,Pd,8,Rh,8,-1.33189354
HEA-532,6-7,Ir,7,Pd,6,Pd,12,Rh,9,Ru,10,Rh,10,Rh,12,Pt,9,Rh,11,Rh,8,Pt,8,-1.36207928
HEA-532,6-7,Ir,7,Rh,6,Ru,9,Pt,12,Pt,10,Ru,10,Ru,9,Pt,12,Rh,11,Rh,8,Ir,8,-1.49627743
HEA-532,6-7,Ru,6,Pt,7,Ru,9,Pt,12,Ru,10,Ir,10,Rh,9,Pt,12,Ru,11,Pd,8,Ru,8,-1.41470488
HEA-532,6-7,Pd,7,Rh,6,Rh,12,Pt,9,Pt,10,Ru,10,Ru,12,Ir,9,Pd,11,Pd,8,Ir,8,-1.24270879
HEA-532,6-7,Pt,7,Pd,6,Rh,9,Ru,12,Pt,10,Pd,10,Pt,12,Pt,11,Ru,9,Rh,8,Ru,8,-0.954699765
HEA-532,6-7,Ir,6,Ru,7,Ru,12,Pt,9,Pt,10,Rh,10,Rh,9,Rh,11,Pd,12,Pt,8,Pd,8,-1.6826323500001
HEA-532,6-7,Ru,6,Ir,7,Ir,9,Ir,12,Pd,10,Ru,10,Ru,9,Ir,8,Ir,11,Ru,12,Pt,8,-1.67820331
HEA-532,6-7,Rh,7,Rh,6,Ru,12,Pt,9,Pt,10,Pt,10,Ru,12,Pt,9,Pt,11,Pd,8,Rh,8,-1.45277495
HEA-532,6-7,Rh,6,Pt,7,Ir,12,Ru,9,Rh,10,Ir,10,Rh,12,Rh,11,Ru,9,Ru,8,Pt,8,-1.06915363
HEA-532,6-7,Ir,7,Ir,6,Ru,9,Ru,12,Ir,10,Ru,10,Ru,9,Rh,12,Ir,8,Pd,11,Ir,8,-1.35107004
HEA-532,6-7,Ir,7,Rh,6,Rh,12,Ir,9,Pt,10,Ir,10,Pd,12,Pt,11,Pt,9,Rh,8,Pd,8,-1.46235353
HEA-532,6-7,Pt,7,Pd,6,Pd,12,Ru,9,Ir,10,Rh,10,Rh,12,Ir,11,Rh,8,Ru,9,Rh,8,-0.957238989
HEA-532,6-7,Ru,7,Ru,6,Ru,12,Rh,9,Ru,10,Ir,10,Pt,12,Ir,9,Pd,11,Rh,8,Ir,8,-1.92522749
HEA-532,6-7,Rh,7,Ru,6,Rh,9,Pt,12,Pt,10,Ru,10,Ir,9,Rh,12,Ru,8,Pt,11,Pt,8,-1.71070385
HEA-532,6-7,Pd,6,Pt,7,Pd,9,Ru,12,Pt,10,Ru,10,Ru,11,Pd,12,Pt,8,Ir,9,Pd,8,-0.913064000
HEA-532,6-7,Pt,7,Ru,6,Ir,9,Pt,12,Pd,10,Rh,10,Ru,9,Ir,12,Pd,8,Pd,11,Ru,8,-1.54056588
HEA-532,6-7,Ir,7,Rh,6,Rh,9,Pd,12,Pt,10,Ir,10,Pt,9,Ir,12,Rh,11,Ru,8,Ru,8,-1.55842278
HEA-532,6-7,Pt,6,Ir,7,Ir,12,Rh,9,Rh,10,Ru,10,Pt,10,Rh,9,Ir,12,Ir,8,Pd,8,-1.29381712
HEA-532,6-7,Ru,6,Pt,7,Ir,12,Rh,9,Rh,10,Rh,10,Ru,12,Pt,9,Rh,11,Pt,8,Rh,8,-1.41586961999989
HEA-532,6-7,Pt,7,Ru,6,Ir,12,Pt,9,Pt,10,Ru,10,Ru,12,Pt,11,Pd,9,Pt,8,Pt,8,-1.54916379
HEA-532,6-7,Pt,6,Ir,7,Ru,9,Ir,12,Rh,10,Ir,10,Pt,9,Ru,11,Ru,8,Rh,12,Rh,8,-1.22690583
HEA-532,6-7,Rh,7,Pd,6,Ru,9,Rh,12,Pd,10,Pd,10,Pt,12,Pd,9,Pd,11,Ir,8,Ru,8,-1.22568708
HEA-532,6-7,Ru,6,Pt,7,Pt,12,Pd,9,Ir,10,Rh,10,Ru,8,Ir,12,Ir,11,Ru,9,Pd,8,-1.5056632
HEA-532,6-7,Rh,6,Rh,7,Ru,12,Ru,9,Rh,10,Ru,10,Rh,12,Pd,9,Pd,11,Pd,8,Rh,8,-1.42231836
HEA-532,6-7,Ru,7,Rh,6,Rh,12,Pt,9,Ir,10,Pt,10,Ru,9,Rh,12,Pt,11,Pt,8,Pd,8,-1.64469009
HEA-532,6-7,Pd,6,Pt,7,Ru,12,Pd,9,Ru,10,Rh,10,Pt,11,Rh,12,Ir,9,Rh,8,Pd,8,-0.997654499
HEA-532,6-7,Pt,6,Pt,7,Ir,9,Ir,12,Pt,10,Pd,10,Pt,9,Pt,12,Ir,11,Rh,8,Ir,8,-0.844594377
HEA-532,7-10,Pt,7,Ru,10,Rh,12,Pt,12,Pd,10,Pd,11,Rh,6,Pd,8,Ir,12,Ru,9,Pd,9,Pd,12,Ir,9,Ir,9,Pt,12,-0.614884302
HEA-532,7-10,Rh,7,Ir,10,Ir,12,Rh,12,Rh,6,Rh,11,Pd,10,Pt,8,Pt,12,Pd,9,Pd,9,Rh,9,Pd,9,Rh,12,Ru,12,-0.596586158
HEA-532,7-10,Ru,10,Pt,7,Rh,12,Ru,12,Rh,6,Ir,11,Rh,8,Ru,10,Ru,9,Pd,9,Pt,9,Pd,12,Ru,9,Ru,12,Rh,12,-0.587249388
HEA-532,7-10,Rh,7,Ir,10,Pd,12,Pt,12,Ir,11,Ir,6,Ir,10,Pt,8,Ru,9,Ru,9,Ir,12,Pt,9,Ir,9,Ru,12,Rh,12,-0.620798035
HEA-532,7-10,Ru,10,Rh,7,Ir,12,Pd,12,Pd,8,Rh,11,Rh,10,Ru,6,Rh,9,Pd,9,Rh,9,Ru,9,Pd,12,Ir,12,Pd,12,-1.00499431
HEA-532,7-10,Ir,10,Pd,7,Rh,12,Ir,12,Rh,6,Ir,10,Pd,8,Ir,11,Ru,12,Rh,9,Pt,9,Pd,9,Ir,9,Ir,12,Ir,12,-0.408857616
HEA-532,7-10,Ir,10,Ru,7,Ir,12,Ir,12,Ir,6,Ru,10,Ir,11,Pt,8,Ru,12,Ru,9,Pd,12,Pd,9,Ir,9,Ir,9,Ir,12,-0.798924149
HEA-532,7-10,Ru,10,Pt,7,Pd,12,Ir,12,Ru,6,Pt,11,Ir,10,Ir,8,Ir,9,Pd,9,Rh,12,Pt,9,Pt,9,Rh,12,Rh,12,-0.734612549
HEA-532,7-10,Ru,10,Rh,7,Pd,12,Pd,12,Ir,11,Ru,6,Ir,8,Ru,10,Ru,12,Ru,9,Pd,9,Ir,12,Pd,9,Pd,9,Rh,12,-0.905130882
HEA-532,7-10,Pd,7,Rh,10,Rh,12,Rh,12,Ir,6,Rh,8,Ru,11,Ir,10,Pt,9,Pd,9,Pd,9,Pt,9,Pd,12,Ir,12,Ru,12,-0.367286122
HEA-532,7-10,Ir,10,Pt,7,Rh,12,Pd,12,Ir,6,Pd,10,Pd,11,Rh,8,Ru,9,Ir,9,Rh,12,Ru,12,Rh,9,Ru,9,Rh,12,-0.502444772
HEA-532,7-10,Ir,10,Pd,7,Pt,12,Ir,12,Rh,10,Pt,11,Pd,8,Ir,6,Rh,9,Pt,9,Ir,12,Ir,12,Pt,9,Ru,9,Ir,12,-0.547121387
HEA-532,7-10,Ru,10,Ir,7,Ru,12,Rh,12,Rh,8,Ir,11,Rh,6,Pd,10,Ir,9,Pd,12,Pd,9,Ru,9,Rh,9,Ir,12,Pt,12,-0.99088940
HEA-532,7-10,Pt,7,Ru,10,Pd,12,Ir,12,Ru,6,Pt,11,Rh,8,Ir,10,Ir,9,Ir,9,Ir,9,Ru,9,Ir,12,Ir,12,Pt,12,-0.667050032
HEA-532,7-10,Rh,7,Rh,10,Pd,12,Rh,12,Ir,8,Pt,6,Ru,11,Ru,10,Rh,9,Rh,9,Pt,9,Pd,9,Pd,12,Rh,12,Ru,12,-0.661060752
HEA-532,7-10,Ir,10,Rh,7,Ir,12,Rh,12,Rh,11,Pd,10,Pt,8,Ir,6,Ir,9,Ru,9,Pt,12,Ru,12,Pd,9,Rh,9,Rh,12,-0.77158991
HEA-532,7-10,Rh,10,Pt,7,Ir,12,Pd,12,Pd,10,Ir,6,Pd,11,Pd,8,Rh,9,Ir,12,Ir,9,Pd,9,Pt,12,Rh,9,Rh,12,-0.529983574
HEA-532,7-10,Rh,7,Rh,10,Ru,12,Rh,12,Ir,6,Pt,8,Ru,10,Ru,11,Rh,9,Rh,9,Rh,12,Ir,12,Pd,9,Ir,9,Pt,12,-0.600043672
HEA-532,7-10,Pt,7,Rh,10,Ru,12,Ir,12,Pt,8,Ru,6,Pd,10,Ru,11,Ir,12,Pd,9,Ru,12,Pt,9,Pt,9,Pd,9,Rh,12,-0.363053061
HEA-532,7-10,Pd,10,Pd,7,Ir,12,Pd,12,Ir,6,Ir,8,Ir,11,Ru,10,Ir,9,Rh,9,Pd,9,Ru,12,Ru,9,Rh,12,Pt,12,-0.313451911
HEA-532,7-10,Pt,10,Rh,7,Pd,12,Ir,12,Ir,8,Pd,6,Ru,11,Ir,10,Ru,9,Rh,9,Pt,9,Pd,12,Ru,9,Pd,12,Ru,12,-0.244670889
HEA-532,7-10,Pt,10,Pt,7,Rh,12,Pt,12,Rh,8,Rh,6,Rh,10,Rh,11,Rh,9,Pt,9,Pd,12,Pd,9,Ir,9,Ir,12,Ir,12,-0.203156723
HEA-532,7-10,Pt,10,Pt,7,Pd,12,Pd,12,Rh,6,Ru,8,Pt,11,Ir,10,Ir,9,Pd,9,Ru,12,Pt,9,Rh,9,Ru,12,Pt,12,-0.195638729
HEA-532,7-10,Pd,7,Rh,10,Ir,12,Rh,12,Ru,11,Ru,8,Rh,6,Rh,10,Pt,9,Rh,9,Ir,9,Pt,12,Ir,9,Pt,12,Pt,12,-0.403795198
HEA-532,7-10,Pt,7,Rh,10,Ru,12,Rh,12,Pt,8,Pd,6,Ru,11,Ru,10,Ru,9,Pt,9,Ir,9,Pt,12,Ir,9,Ir,12,Pd,12,-0.329519669999895
HEA-532,7-10,Ir,10,Ir,7,Ir,12,Pd,12,Ru,6,Pt,10,Ir,8,Rh,11,Ru,9,Rh,9,Pt,12,Pd,9,Ru,12,Rh,9,Pt,12,-0.690908666
HEA-532,7-10,Ru,7,Ru,10,Pd,12,Pt,12,Rh,6,Ir,10,Rh,8,Ir,10,Pt,9,Ru,9,Pt,12,Pd,9,Pd,9,Ru,12,Ir,12,-1.04948876
